30  6.9382412164e+04 -4.2177251081e-14
31  6.6142329725e+04 -2.7727484761e-15
0  5.7612721195e+07  2.5046948514e-11
1  6.0616441497e+07  6.9767496058e-12
2  3.7593685467e+07 -2.5222811836e-11
3  2.7347762843e+07 -1.8344895780e-11
4  2.0840129532e+07  1.5024319576e-11
5  1.6203972741e+07 -1.1404728643e-11
6  1.2621298182e+07  3.2873549553e-12
7  9.7409687232e+06  4.6476461501e-12
8  7.6277259713e+06 -6.8853121979e-13
9  6.0049734152e+06 -3.7299165952e-12
10  4.6393939355e+06  4.9168334123e-13
11  3.6247703449e+06  1.4466860393e-12
12  2.8923866157e+06 -7.8062824193e-13
13  2.2281352274e+06 -6.8034417492e-14
14  1.7509968860e+06  8.6835419342e-13
15  1.3622641976e+06 -1.3090860065e-13
16  1.0601972671e+06  1.9957790887e-13
17  8.4167941856e+05 -4.6730083275e-14
18  6.5073409849e+05  1.3662940834e-13
19  5.0143498392e+05 -2.5304818161e-14
20  3.9533313459e+05 -1.2869270189e-13
21  3.1392889861e+05  2.3192638451e-14
22  2.4854573280e+05 -1.5762269719e-13
23  1.9220952903e+05  9.8656917704e-14
24  1.5233193690e+05  6.5941587600e-14
25  1.2032638992e+05  2.3582472464e-14
26  9.6331606628e+04  2.3075974796e-14
27  7.5393470623e+04  4.1499982317e-14
28  5.9823825372e+04  1.1969693582e-14
29  4.8944148983e+04 -1.6529115929e-14
30  4.1249634636e+04 -1.4674372140e-14
31  3.6740195677e+04  1.5372351685e-15
0  5.2137869345e+07  1.1685000953e-11
1  5.4816827352e+07 -6.9687189693e-11
2  3.3719097414e+07 -2.6666679973e-11
3  2.4745191287e+07  8.3438108439e-12
4  1.8826354215e+07 -9.6269707049e-12
5  1.4459614853e+07 -2.9781103418e-12
6  1.1004975678e+07 -1.4643415433e-12
7  8.6633615335e+06 -1.1511650529e-12
8  6.8894850296e+06 -3.1192853700e-12
9  5.3864260954e+06  1.7551343649e-13
10  4.2768437101e+06  2.7927455206e-12
11  3.3279224879e+06  1.0386663263e-12
12  2.6225174019e+06  1.4000239661e-12
13  2.1565580931e+06  6.8237348238e-13
14  1.7432163584e+06  8.2231519564e-13
15  1.4249024488e+06 -4.6915863704e-13
16  1.1435964818e+06 -3.2798429635e-14
17  9.3687354737e+05 -6.4555344877e-13
18  7.5270102567e+05  2.6375711339e-13
19  6.0650639600e+05 -1.1809023200e-13
20  4.7653453155e+05 -2.2395700222e-13
21  3.6685409028e+05 -4.1670845019e-13
22  2.8744646340e+05  8.0968243460e-14
23  2.2570516893e+05  8.8935682395e-14
24  1.7582714672e+05  2.6563995126e-14
25  1.3453217066e+05 -1.1927179628e-14
26  1.0873015470e+05 -3.8135435021e-14
27  8.7574177467e+04  2.7743116148e-14
28  7.0073050947e+04 -1.8148159541e-14
29  5.8779870116e+04 -3.0316116379e-14
30  5.1350259224e+04 -2.3427158491e-14
31  4.7290539744e+04 -1.6412749572e-14
0  4.7828998089e+07 -2.0988003033e-11
1  4.8415076265e+07  1.8481430802e-11
2  2.8388878681e+07  2.3842135372e-11
3  2.1664293148e+07  9.4379113378e-12
4  1.6167474735e+07  8.5454058775e-12
5  1.2653462216e+07  9.7321036512e-12
6  1.0193437138e+07 -3.5589576802e-12
7  8.2514685506e+06 -2.6518946744e-12
8  6.5381217483e+06  1.8108884587e-12
9  5.0746575143e+06  6.0344870478e-13
10  4.0406739909e+06  3.4480370081e-12
11  3.2123325402e+06 -9.9796267326e-13
12  2.5963060203e+06  1.1653037965e-12
13  2.1020208315e+06 -3.0242374637e-13
14  1.6552038596e+06  1.6433989248e-13
15  1.3185433876e+06 -6.7232154571e-13
16  1.0052072780e+06  6.3256567519e-13
17  8.0084239673e+05 -3.9195751899e-14
18  6.3515683362e+05  5.7060403571e-15
19  5.0693058002e+05 -4.0532241433e-14
20  4.0147937477e+05  3.3196648829e-13
21  3.0699308575e+05 -2.8525771136e-14
22  2.4159176655e+05  5.0456048302e-14
23  1.9154195267e+05  2.5805091139e-14
24  1.5102321511e+05 -2.4880369717e-14
25  1.1813159729e+05 -7.5706301018e-14
26  9.2261640801e+04  4.0730855693e-14
27  7.5209555470e+04 -1.3221146662e-14
28  6.2287818188e+04 -2.1098066537e-14
29  5.2831287993e+04 -3.0797603041e-14
30  4.6207480873e+04 -3.1401316362e-14
31  4.2345347471e+04 -1.3318573523e-14
0  4.7313242776e+07 -1.2394199692e-11
1  4.5816507394e+07 -1.1476978310e-11
2  2.7605618537e+07  1.0920903310e-11
3  1.9926456576e+07  9.5372133231e-12
4  1.5624297907e+07 -1.5863578178e-12
5  1.2022379265e+07  5.2861215480e-12
6  9.2002189888e+06  3.6514991279e-12
7  7.0974578128e+06  3.1286204202e-13
8  5.6724104533e+06  2.6107587135e-12
9  4.5091166021e+06  2.2715008524e-12
10  3.6586901234e+06  4.0879790793e-13
11  2.7905665521e+06  1.7663302001e-13
12  2.2021522824e+06 -1.1271661573e-12
13  1.7216913866e+06  8.1191927317e-13
14  1.3327090185e+06  1.6879439797e-12
15  1.1088190514e+06  8.9561813865e-13
16  8.6065592302e+05  5.9644140521e-14
17  6.4839831738e+05  6.2218561536e-14
18  5.0744722635e+05  3.2553365737e-13
19  4.0535956163e+05  1.6463242786e-13
20  3.2709597983e+05 -2.8856614596e-13
21  2.5402995707e+05 -4.9550807297e-14
22  2.0123373560e+05  9.5879848427e-14
23  1.5924058152e+05  6.7787417820e-14
24  1.2247225730e+05  3.4551333303e-14
25  9.6439051390e+04 -9.2831746093e-14
26  7.7570951881e+04  5.8563316051e-14
27  6.1181694035e+04  1.3114513995e-14
28  4.7674329184e+04  4.2933210230e-14
29  4.0216539693e+04  1.7322671754e-14
30  3.4981075110e+04 -1.1598990253e-14
31  3.2248591714e+04 -2.9219014494e-14
0  5.1321394884e+07  2.0859436604e-11
1  5.2800768865e+07 -2.2406617971e-12
2  3.1403441687e+07  1.3213973725e-13
3  2.3566324354e+07  5.0465094189e-12
4  1.9508766096e+07  5.1751317408e-13
5  1.5618749906e+07  1.1326435514e-13
6  1.2544048931e+07 -3.5411001595e-12
7  1.0144135679e+07  2.6600847619e-12
8  7.9636195401e+06 -4.9726552819e-12
9  6.5019533606e+06 -2.4745233773e-12
10  5.0486490756e+06  1.0230166815e-12
11  4.1049355197e+06 -9.2912331626e-13
12  3.3680115546e+06  3.8819914594e-12
13  2.6911861721e+06 -1.2047779546e-12
14  2.1049830004e+06  3.6278593661e-13
15  1.6808287674e+06 -3.4479746383e-14
16  1.3416842717e+06 -9.8992155742e-13
17  1.0693641832e+06 -8.4525745076e-14
18  8.5162963612e+05  1.7683305868e-14
19  6.7421844592e+05 -2.2158243313e-13
20  5.4422940193e+05 -1.2071827843e-13
21  4.3809466447e+05 -2.8477489709e-13
22  3.5383889110e+05  1.5073979035e-13
23  2.9267238777e+05 -1.2836042811e-13
24  2.3755735808e+05 -7.4473157624e-14
25  1.9636361609e+05  7.6839724404e-14
26  1.6232720306e+05  9.8802507194e-14
27  1.3453442007e+05  1.4860160444e-14
28  1.1490784344e+05  1.4885189768e-14
29  9.9004200174e+04 -2.1363996378e-14
30  8.9118906399e+04  5.4760556228e-15
31  8.5566982106e+04 -3.5290104001e-14
0  5.1305648754e+07 -1.1452074042e-11
1  5.4423257398e+07 -2.0115101412e-11
2  3.3289867242e+07 -6.8723014626e-12
3  2.4658494383e+07 -6.9708760285e-12
4  1.8844347176e+07  1.0551886127e-11
5  1.4187726417e+07  9.2711894482e-12
6  1.0933623362e+07 -1.6198713378e-12
7  8.4380775725e+06  9.8677510415e-14
8  6.6076367359e+06  3.5874558127e-12
9  5.2156180832e+06 -2.9401102505e-12
10  4.0012556181e+06 -1.3232125212e-13
11  3.1284924430e+06  1.9466081333e-12
12  2.4986860775e+06 -1.8332846538e-12
13  2.0054878753e+06 -5.9285902781e-13
14  1.5760164504e+06  2.6184826715e-13
15  1.2277601393e+06  2.9761378989e-13
16  9.5402496338e+05  3.4828250229e-13
17  7.3829915853e+05  3.8572492888e-13
18  5.9167524184e+05  6.3719389114e-14
19  4.6734206381e+05  1.1890941086e-13
20  3.6154135643e+05  2.1454005904e-14
21  2.8296105998e+05  1.3815769315e-13
22  2.1730302862e+05  1.2332079920e-13
23  1.7364638524e+05 -1.4210324070e-13
24  1.3490304635e+05  4.3712731056e-14
25  1.0606436162e+05  3.6337789951e-15
26  8.1634861476e+04 -1.0557707979e-14
27  6.5298606745e+04  5.9923561185e-15
28  5.3098582432e+04  2.0840974023e-14
29  4.3632941607e+04  2.3796725044e-14
30  3.7099114732e+04 -4.4847533538e-15
31  3.4843050251e+04  6.3276373454e-15
0  4.8213017045e+07  4.2912002246e-12
1  5.5095861783e+07  1.1398472224e-11
2  3.2213738892e+07 -4.4657982280e-13
3  2.3647731443e+07  5.8834118084e-12
4  1.8305673159e+07 -9.3505569374e-12
5  1.4498484619e+07  3.4542132727e-12
6  1.1448370775e+07 -2.6221440931e-12
7  9.2119083734e+06  5.2001054830e-13
8  7.1693263809e+06  1.2860540415e-12
9  5.6196423810e+06 -2.4680736344e-12
10  4.4141715434e+06 -3.3902604251e-13
11  3.4810684455e+06  1.3935397114e-13
12  2.7272719887e+06 -6.9295754900e-13
13  2.2059523922e+06  5.1321599854e-13
14  1.7183421863e+06  2.9835941075e-13
15  1.3342291498e+06 -2.3097528217e-13
16  1.0499662132e+06  3.5086817381e-13
17  8.2717900256e+05 -4.8202668428e-13
18  6.7361509106e+05  3.2005190558e-13
19  5.3145145265e+05  7.9762498737e-15
20  4.2329737166e+05  1.2102837534e-14
21  3.4049689395e+05 -1.0537571611e-13
22  2.7150783141e+05  5.3900030633e-14
23  2.1114670078e+05 -6.0444213627e-14
24  1.6783014638e+05 -5.2178634014e-14
25  1.3394108810e+05 -1.4151708404e-14
26  1.0653162489e+05 -4.1545923349e-14
27  8.6266595497e+04  2.9548215671e-14
28  7.0857335792e+04 -2.8095684100e-14
29  5.9585126450e+04  4.9713412860e-14
30  5.2907180583e+04  1.0766256203e-14
31  4.9044293836e+04  2.1503625129e-14
0  5.5960263440e+07 -1.2924136926e-11
1  5.9740682448e+07  2.9847649229e-11
2  3.6211955245e+07 -2.5043159939e-11
3  2.6477958323e+07  8.5727287812e-12
4  2.0159846446e+07  7.9463823480e-12
5  1.5646069863e+07  1.3517434305e-11
6  1.1938429840e+07 -3.7006006553e-12
7  9.7005162475e+06 -5.5824421059e-13
8  7.4211986804e+06 -3.5507276158e-13
9  5.7938532444e+06 -2.6061196904e-12
10  4.5367778280e+06 -6.0660447556e-15
11  3.5347315288e+06 -8.7775955761e-13
12  2.8483243222e+06 -1.3348139171e-12
13  2.2617257515e+06 -5.3469874186e-13
14  1.7960127439e+06 -1.4280055692e-14
15  1.4200660342e+06 -3.1670685115e-13
16  1.1350914755e+06 -7.8521647562e-14
17  8.9575853819e+05 -6.9511557715e-13
18  7.0242634807e+05 -1.0429921324e-13
19  5.4211402785e+05 -3.7788612296e-13
20  4.2892277749e+05  2.9734202958e-13
21  3.3412560419e+05 -6.6292144348e-14
22  2.6935774891e+05 -7.5542192017e-14
23  2.0880590679e+05  2.4871790441e-14
24  1.6391710804e+05 -5.4063759178e-14
25  1.3154721100e+05  6.9196157229e-14
26  1.0597741090e+05 -5.7649078884e-14
27  8.5901146484e+04  5.5977187402e-14
28  7.1203718337e+04 -3.4046408542e-14
29  5.9951337260e+04  9.5774123442e-15
30  5.3217748247e+04 -2.3813385984e-14
31  4.9402408877e+04 -1.5114781036e-14
0  5.1847174036e+07 -2.4284911752e-11
1  5.4149820881e+07 -3.3843737390e-11
2  3.2284777332e+07  3.2181392988e-11
3  2.4460396228e+07 -1.1351888712e-11
4  1.9336203380e+07 -1.6551330096e-12
5  1.5194580424e+07  4.6124601056e-12
6  1.1646094088e+07 -6.1775125365e-13
7  9.1381249443e+06  3.6934906330e-12
8  7.2444778393e+06 -9.6049258200e-13
9  5.6509833089e+06  8.4803967781e-13
10  4.4226608148e+06 -2.8428032585e-12
11  3.4251123159e+06 -1.1191529941e-12
12  2.6924170010e+06 -8.1693942568e-13
13  2.1777724178e+06  4.5191190537e-13
14  1.7169077190e+06  1.8895267827e-14
15  1.3323367364e+06  1.2635167201e-12
16  1.0758363744e+06  3.1517881321e-13
17  8.8376444543e+05 -1.8248487192e-13
18  7.1822515084e+05  9.5590957234e-14
19  5.7604775632e+05  2.7216356981e-13
20  4.4947415536e+05 -3.8560311204e-13
21  3.6101998812e+05  2.1715720486e-13
22  2.9436719809e+05  1.7473377220e-13
23  2.3993009754e+05 -2.8362313581e-14
24  1.9064159331e+05  1.9404667739e-14
25  1.6209237182e+05  4.3462391600e-14
26  1.3281154169e+05 -1.9262540809e-13
27  1.1089517678e+05 -2.8633521106e-14
28  9.1362453303e+04 -6.8477667030e-15
29  7.7032480855e+04 -2.5327357950e-14
30  6.8588923017e+04 -4.2882592251e-14
31  6.1943591295e+04 -7.2569512419e-15
0  4.6190435703e+07 -1.4327334661e-12
1  5.4165575980e+07 -1.0526847862e-12
2  3.1989971379e+07  3.8061719888e-12
3  2.4162446619e+07 -1.3206957783e-11
4  1.8530022694e+07 -6.2804831943e-12
5  1.4665500648e+07  1.6826406338e-13
6  1.1409031337e+07 -1.7180075107e-12
7  8.8499180163e+06 -6.4114493830e-13
8  6.8570443768e+06 -2.1521217284e-12
9  5.3640708345e+06 -1.5875989413e-13
10  4.1291667980e+06  8.9171839805e-13
11  3.1788608301e+06  2.0889811552e-12
12  2.4212279738e+06 -8.7910788229e-13
13  1.8257391331e+06 -3.9212246780e-13
14  1.4161912408e+06 -3.1314461963e-13
15  1.0831210361e+06  2.0032087945e-13
16  8.2797435903e+05  6.1134644260e-13
17  6.3029332510e+05  2.1348417374e-13
18  4.8379059255e+05 -9.1912802689e-14
19  3.6897231199e+05 -4.2478056106e-14
20  2.8695163660e+05  7.5624638406e-14
21  2.2159757303e+05  1.0957279526e-14
22  1.7560897334e+05  5.6488759866e-14
23  1.3870591570e+05 -4.6482746503e-14
24  1.0843707464e+05  4.0070620931e-14
25  8.7849522839e+04 -3.7037692576e-14
26  6.9004481208e+04 -1.2066976762e-14
27  5.5045656247e+04  3.2107279342e-14
28  4.4834753935e+04 -1.7242124679e-14
29  3.8722649709e+04 -1.0197213848e-14
30  3.4098572521e+04 -3.0916996588e-15
31  3.2115529005e+04 -9.7684975525e-16
0  4.6102669841e+07 -4.0638898308e-12
1  5.1110229106e+07 -4.9212790142e-12
2  3.1183171564e+07  3.6791741948e-12
3  2.4003991456e+07 -1.1405285798e-11
4  1.8131434155e+07 -7.4603920865e-13
5  1.4676278335e+07  3.6580953814e-12
6  1.1733582785e+07  4.7880163141e-14
7  9.1788824239e+06 -1.5992167456e-12
8  7.2998193747e+06 -3.0855252246e-12
9  5.7216957610e+06  1.3589676970e-12
10  4.5609198797e+06  3.9466347917e-12
11  3.6496785583e+06 -1.1403170314e-12
12  2.9174386247e+06 -2.4886052007e-13
13  2.3336323483e+06 -7.4945289349e-13
14  1.8580047921e+06 -5.1556245783e-13
15  1.4259645829e+06 -1.4754686204e-13
16  1.1447866089e+06  4.9416932980e-13
17  8.9441438832e+05 -1.6262234556e-13
18  7.0796680243e+05  1.4524762220e-13
19  5.7104128318e+05 -3.8906131911e-13
20  4.5374211707e+05 -2.3428065835e-14
21  3.6180884882e+05 -1.0390742399e-13
22  2.8904855935e+05 -1.5035966411e-13
23  2.3134183710e+05 -2.6117773511e-13
24  1.8486436378e+05  1.6231140276e-14
25  1.5021308986e+05  1.5769968570e-13
26  1.2161660902e+05  1.0745922045e-14
27  1.0049424132e+05 -4.4079609785e-14
28  8.4905477153e+04  1.9765843361e-14
29  7.4102926459e+04 -6.7269338929e-15
30  6.6187459381e+04 -1.2571969179e-14
31  6.1679406953e+04 -3.2891394037e-14
0  5.5803364018e+07 -4.0324661043e-11
1  6.0365253249e+07 -2.6255483581e-11
2  3.6108240420e+07  2.1790062614e-11
3  2.7683766447e+07 -5.6719301875e-13
4  2.1394773485e+07 -5.3120452855e-13
5  1.6913248311e+07 -5.9761182124e-12
6  1.3248013001e+07 -5.3452208812e-12
7  1.0518949350e+07  3.4888800949e-12
8  8.3632136354e+06  3.8742919952e-12
9  6.4001313554e+06  1.1539593096e-12
10  4.8953512205e+06  2.9049074863e-12
11  3.7404505282e+06  1.3582638966e-12
12  2.9484650144e+06  1.9685868108e-12
13  2.2383795805e+06  2.0379414618e-12
14  1.7155231315e+06 -1.7485359185e-13
15  1.2820100255e+06  5.5119855095e-13
16  9.8583700776e+05  8.7328283923e-14
17  7.4747572721e+05  6.7783105716e-13
18  5.8199950413e+05  4.2148529488e-14
19  4.4431843553e+05 -3.1834626718e-13
20  3.4250712191e+05 -1.0696341710e-13
21  2.5739188812e+05  5.1544559043e-14
22  1.9021429482e+05 -1.3933495481e-13
23  1.4283300858e+05  2.8045976124e-14
24  1.0720982574e+05  3.6403219452e-14
25  8.0883216125e+04 -3.5635613311e-14
26  6.4923800580e+04  2.4530608155e-14
27  5.0337915683e+04  3.1200944435e-14
28  4.0974257286e+04 -2.6095913759e-14
29  3.3616676352e+04  1.4408031887e-14
30  3.0104804038e+04 -3.0863894160e-14
31  2.7746192499e+04 -1.0672728166e-14
0  4.9527747264e+07 -3.9225239370e-12
1  5.1293841535e+07  6.7559318287e-12
2  3.0115555363e+07 -5.4646538040e-12
3  2.3622640205e+07  1.8066200089e-11
4  1.7855333890e+07 -7.4237503589e-12
5  1.3872410843e+07  2.8378227059e-12
6  1.0936029906e+07 -4.4844705992e-12
7  8.5520824628e+06 -1.9127000113e-12
8  6.6942318019e+06  2.6600071872e-12
9  5.1391285694e+06  8.4616662696e-13
10  4.0027561097e+06 -2.6316576363e-12
11  3.0750517686e+06 -1.5187134964e-12
12  2.3925365736e+06  6.0112990121e-13
13  1.8472206984e+06  1.0638719307e-12
